id,portal,tanggal_terbit,url,judul,clean_text,label,confidence
81ac7a722a92,Suara,2026-06-05,https://www.suara.com/news/2026/06/05/152615/maki-ungkap-setidaknya-ada-1-lagi-tersangka-korupsi-mbg-dia-pejabat-bgn-punya-20-sppg,MAKI Ungkap Setidaknya Ada 1 Lagi Tersangka Korupsi MBG: Dia Pejabat BGN Punya 20 SPPG,MAKI Ungkap Setidaknya Ada 1 Lagi Tersangka Korupsi MBG: Dia Pejabat BGN Punya 20 SPPG. - MAKI mendesak Kejaksaan Agung mengembangkan penyidikan kasus korupsi tata kelola Makan Bergizi Gratis di Badan Gizi Nasional. - Boyamin Saiman menduga terdapat oknum pejabat eselon satu Badan Gizi Nasional yang terlibat kepemilikan dua puluh dapur umum.,negatif,0.8371
34b2410f8d3b,Liputan6,2026-06-02,https://berita.liputan6.com/peristiwa/read/7590636/komposisi-pimpinan-bgn-nanik-s-deyang-didampingi-dua-wakil-baru,"Komposisi Pimpinan BGN, Nanik S Deyang Didampingi Dua Wakil Baru","Komposisi Pimpinan BGN, Nanik S Deyang Didampingi Dua Wakil Baru. Liputan6.com, Jakarta - Susunan pimpinan Badan Gizi Nasional (BGN) mengalami perubahan. Nanik S Deyang yang sebelumnya menjabat sebagai Wakil Kepala, telah ditetapkan sebagai pimpinan tertinggai lembaga yang bertanggung jawab pada program makan bergizi gratis (MBG) itu.",netral,0.8381
270562930459,Antara,2026-06-02,https://www.antaranews.com/berita/5591605/profil-mayjen-trenggono-yang-jadi-waka-bgn-baru,Profil Mayjen Trenggono yang jadi Waka BGN baru,"Profil Mayjen Trenggono yang jadi Waka BGN baru. keputusan pergantian pimpinan BGN tersebut diambil Presiden setelah melakukan pemantauan dan evaluasi terhadap kinerja lembaga itu selama kurang lebih 1,5 tahun. Jakarta (ANTARA) - Presiden Prabowo Subianto mengangkat Mayor Jenderal TNI Trenggono sebagai Wakil Kepala Badan Gizi Nasional (BGN), menggantikan Sony Sanjaya, pada Selasa.",netral,0.8384
0e68c5f33f4b,Antara,2026-06-04,https://www.antaranews.com/berita/5594041/anggota-dpr-pejabat-bgn-baru-harus-bangun-sistem-mbg-antikorupsi,Anggota DPR: Pejabat BGN baru harus bangun sistem MBG antikorupsi,"Anggota DPR: Pejabat BGN baru harus bangun sistem MBG antikorupsi. Jakarta (ANTARA) - Anggota Komisi III DPR RI Abdullah meminta pejabat Badan Gizi Nasional (BGN) yang baru untuk membangun sistem penyelenggaraan tata kelola program Makan Bergizi Gratis (MBG) antikorupsi sebagai prioritas setelah mantan pejabat BGN ditetapkan sebagai tersangka kasus dugaan korupsi. Menurut dia, pemberantasan praktik korupsi di BGN tidak boleh berhenti hanya pada penetapan dan penangkapan sejumlah tersangka.",netral,0.8391
d08817c3a786,Detik,2026-06-07,https://www.detik.com/jatim/berita/d-8521558/pakar-sarankan-program-mbg-ditunda-usai-dadan-cs-jadi-tersangka,Pakar Sarankan Program MBG Ditunda Usai Dadan Cs Jadi Tersangka,"Pakar Sarankan Program MBG Ditunda Usai Dadan Cs Jadi Tersangka. Pakar Hukum Universitas Muhammadiyah Surabaya (UM Surabaya), Satria Unggul Wicaksana, menyampaikan sejumlah catatan setelah mantan Kepala Badan Gizi Nasional (BGN), Dadan Hindayana, ditetapkan sebagai tersangka. Salah satu usulannya adalah menunda pelaksanaan Program Makan Bergizi Gratis (MBG) hingga dilakukan evaluasi menyeluruh.",negatif,0.8393
9837aef2c438,Liputan6,2026-06-05,https://www.liputan6.com/news/read/7689041/dpr-ungkap-bgn-tak-pernah-konsultasi-pengadaan-motor-hingga-sepatu,DPR Ungkap BGN Tak Pernah Konsultasi Pengadaan Motor hingga Sepatu,"DPR Ungkap BGN Tak Pernah Konsultasi Pengadaan Motor hingga Sepatu. Liputan6.com, Jakarta - Anggota Komisi IX DPR RI Irma Suryani Chaniago menyoroti kasus dugaan korupsi yang menyeret para pimpinan Badan Gizi Nasional (BGN). Irma menegaskan Komisi IX tidak mengetahui adanya pengadaan motor listrik, tablet, maupun sejumlah barang lainnya yang kini menjadi sorotan.",negatif,0.8394
c29865346d62,Kompas,2026-06-06,https://surabaya.kompas.com/read/2026/06/06/153829578/korwil-bgn-pamekasan-diperiksa-10-jam-polisi-selidiki-4-dugaan-pelanggaran,"Korwil BGN Pamekasan Diperiksa 10 Jam, Polisi Selidiki 4 Dugaan Pelanggaran","Korwil BGN Pamekasan Diperiksa 10 Jam, Polisi Selidiki 4 Dugaan Pelanggaran. Baca berita tanpa iklan. Gabung Kompas.com+ Kompas.com, 6 Juni 2026, 15:38 WIB Intan Maharani Penulis PAMEKASAN, KOMPAS.com - Koordinator Wilayah (Korwil) Badan Gizi Nasional (BGN) Pamekasan, Jawa Timur, Hariyanto Rahmansyah Tri Arif, menjalani pemeriksaan selama sekitar 10 jam di Polres Pamekasan, Jumat (5/6/2026).",negatif,0.8402
098b3990d1f7,Antara,2026-05-25,https://www.antaranews.com/berita/5581049/bgn-luncurkan-aplikasi-reviu-menu-mbg-untuk-guru-nilai-kualitas-mbg,BGN luncurkan aplikasi Reviu Menu MBG untuk guru nilai kualitas MBG,BGN luncurkan aplikasi Reviu Menu MBG untuk guru nilai kualitas MBG. Aplikasi ini dikembangkan agar penerima manfaat ikut terlibat dalam pengawasan kualitas MBG. Dengan demikian Kepala SPPG dan seluruh mitra semakin serius menjaga kualitas makanan yang didistribusikan Jakarta (ANTARA) - Badan Gizi Nasional (BGN) meluncurkan aplikasi Reviu Menu Makan Bergizi Gratis (MBG) yang memfasilitasi guru hingga kepala posyandu untuk menilai kualitas makanan yang disajikan kepada penerima manfaat.,positif,0.8411
86dea4fa3462,Suara,2026-06-04,https://www.suara.com/bisnis/2026/06/04/084148/bukan-cuma-soal-gizi-prabowo-ungkap-dampak-ekonomi-dahsyat-kalau-mbg-berjalan-benar,"Bukan Cuma soal Gizi, Prabowo Ungkap Dampak Ekonomi Dahsyat Kalau MBG Berjalan Benar","Bukan Cuma soal Gizi, Prabowo Ungkap Dampak Ekonomi Dahsyat Kalau MBG Berjalan Benar. - Presiden Prabowo meluncurkan program Makan Bergizi Gratis di Bogor untuk meningkatkan kualitas gizi anak serta sumber daya manusia. - Program ini bertujuan mengatasi stunting dan hambatan pendidikan akibat kurangnya asupan nutrisi yang layak bagi anak-anak Indonesia.",positif,0.844
d6104b21ca71,Tempo,2026-04-08,https://www.tempo.co/kolom/mbg-dan-segala-dilemanya-2127357,Ilusi Kebijakan MBG: Stop atau Lanjut?,"Ilusi Kebijakan MBG: Stop atau Lanjut?. Tampilkan Ringkasan Artikel DI tengah tekanan ekonomi global yang berdampak pada Anggaran Pendapatan dan Belanja Negara, Presiden Prabowo Subianto tetap melanjutkan proyek makan bergizi gratis atau MBG. Berlangganan Tempo+ untuk membaca cerita lengkapnyaSudah Berlangganan?",netral,0.8442
3f66614f94e2,Suara,2026-06-05,https://www.suara.com/video/2026/06/05/200500/mensesneg-ungkap-alasan-pemerintah-tunjuk-nanik-deyang-jadi-kepala-bgn,Mensesneg Ungkap Alasan Pemerintah Tunjuk Nanik Deyang Jadi Kepala BGN,"Mensesneg Ungkap Alasan Pemerintah Tunjuk Nanik Deyang Jadi Kepala BGN. Suara.com - Pemerintah menunjuk Nanik S Deyang sebagai pimpinan Badan Gizi Nasional (BGN) menggantikan Dadan Hindayana. Dijumpai di Istana Kepresidenan Jakarta, Kamis (4/6), Menteri Sekretaris Negara (Mensesneg) Prasetyo Hadi mengungkapkan alasan pemerintah menunjuk Nanik untuk menjadi pucuk pimpinan lembaga yang mengurus program Makan Bergizi Gratis (MBG) tersebut.",netral,0.8445
af2fdb9b7e18,Detik,2026-06-04,https://finance.detik.com/berita-ekonomi-bisnis/d-8516782/menanti-perbaikan-tata-kelola-mbg-usai-dadan-dicopot,Menanti Perbaikan Tata Kelola MBG Usai Dadan Dicopot,"Menanti Perbaikan Tata Kelola MBG Usai Dadan Dicopot. Kantor Badan Gizi Nasional (BGN) digeledah Kejaksaan Agung kemarin. Penggeledahan ini dilakukan tak lama setelah pemerintah mengumumkan pergantian pimpinan BGN, termasuk dicopotnya Dadan Hindayana dari pucuk kepemimpinan BGN.",negatif,0.8446
e1bb79af8da7,Liputan6,2026-06-03,https://berita.liputan6.com/peristiwa/read/7624380/ada-pesan-sang-ayah-di-balik-keputusan-prabowo-copot-3-pimpinan-bgn,Ada Pesan Sang Ayah di Balik Keputusan Prabowo Copot 3 Pimpinan BGN,"Ada Pesan Sang Ayah di Balik Keputusan Prabowo Copot 3 Pimpinan BGN. Liputan6.com, Jakarta - Presiden Prabowo Subianto angkat bicara terkait alasannya mencopot tiga pimpinan Badan Gizi Nasional (BGN). Menurut Prabowo, keputusan tersebut diambil setelah dirinya menerima berbagai laporan mengenai adanya kekurangan, kejanggalan, hingga indikasi penyelewengan dalam pelaksanaan program.",netral,0.8447
d7918f43f906,Antara,2026-05-26,https://www.antaranews.com/berita/5583028/wamendukbangga-naik-motor-distribusikan-mbg-3b-di-tanjungpinang,Wamendukbangga naik motor distribusikan MBG 3B di Tanjungpinang,"Wamendukbangga naik motor distribusikan MBG 3B di Tanjungpinang. Tanjungpinang (ANTARA) - Wakil Menteri Kependudukan dan Pembangunan Keluarga (Wamendukbangga)/Wakil Kepala BKKBN Ratu Ayu Isyana Bagoes Oka berkeliling naik motor membagikan makan bergizi gratis (MBG) di Kota Tanjungpinang, Provinsi Kepulauan Riau (Kepri). Pembagian MBG tersebut menyasar khusus penerima manfaat 3B, yaitu ibu hamil, ibu menyusui dan balita non-PAUD.",positif,0.8455
42aacf6f2f7a,Liputan6,2026-06-02,https://www.liputan6.com/regional/read/7585062/program-mbg-dongkrak-ekonomi-petani-sayur-cipanas-bantu-modal-hingga-penuhi-kebutuhan-keluarga,"Program MBG Dongkrak Ekonomi Petani Sayur Cipanas, Bantu Modal hingga Penuhi Kebutuhan Keluarga","Program MBG Dongkrak Ekonomi Petani Sayur Cipanas, Bantu Modal hingga Penuhi Kebutuhan Keluarga. Liputan6.com, Cipanas - Udara pagi terasa sejuk ketika Ala Mulyana mulai memetik sayuran di kebunnya. Selama 20 tahun menjadi petani, ia sudah merasakan jatuh bangun harga hasil panen.",positif,0.8459
74a1830a3959,Suara,2026-06-04,https://www.suara.com/news/2026/06/04/184808/alasan-bgn-libatkan-tni-dalam-jajaran-pimpinan-butuh-ahli-teritorial,Alasan BGN Libatkan TNI dalam Jajaran Pimpinan: Butuh Ahli Teritorial!,Alasan BGN Libatkan TNI dalam Jajaran Pimpinan: Butuh Ahli Teritorial!. - Ketua BGN menunjuk Mayjen TNI Trenggono sebagai wakil kepala untuk mempercepat penyaluran makan bergizi ke daerah 3T. - Pengalaman Trenggono di bidang teritorial dan ketahanan pangan diharapkan mampu mendukung operasional program di wilayah pelosok.,positif,0.8462
f689d82a83cf,Antara,2026-06-05,https://www.antaranews.com/berita/5595315/dubes-djauhari-paparkan-empat-bidang-utama-kerja-sama-indonesia-china,Dubes Djauhari paparkan empat bidang utama kerja sama Indonesia-China,"Dubes Djauhari paparkan empat bidang utama kerja sama Indonesia-China. Beijing (ANTARA) - Duta Besar Republik Indonesia untuk China dan Mongolia, Djauhari Oratmangun, menegaskan empat bidang utama yang akan menjadi fokus dalam babak baru kerja sama Indonesia dan China, yakni kecerdasan buatan (AI), ketahanan energi, ketahanan pangan, serta pengembangan sumber daya manusia. Hal itu disampaikan Djauhari dalam diskusi Ambassador Forum ke-18 bertajuk ""A New Stage and New Vision for China-Indonesia Relations"" yang diselenggarakan Chongyang Institute for Financial Studies (RDCY) dan School of Global Leadership Universitas Renmin di Beijing, Kamis (4/6).",netral,0.847
e3ad71e8b613,Liputan6,2026-06-04,https://kesehatan.liputan6.com/info-sehat/read/7654523/mayoritas-anak-penerima-mbg-berasal-dari-keluarga-perokok,Mayoritas Anak Penerima MBG Berasal dari Keluarga Perokok,"Mayoritas Anak Penerima MBG Berasal dari Keluarga Perokok. Liputan6.com, Jakarta - Penelitian baru dari Pusat Kajian Jaminan Sosial Universitas Indonesia (PKJS-UI) menunjukkan bahwa mayoritas anak penerima Makan Bergizi Gratis (MBG) berasal dari rumah tangga perokok. Dilihat dari persentasenya, anak penerima MBG dari keluarga non-perokok sebanyak 28.7 persen.",negatif,0.8473
69eafa7a3bcb,Antara,2026-06-04,https://www.antaranews.com/berita/5594097/kejagung-terus-geledah-beberapa-tempat-dalam-pengembangan-kasus-mbg,Kejagung terus geledah beberapa tempat dalam pengembangan kasus MBG,"Kejagung terus geledah beberapa tempat dalam pengembangan kasus MBG. Jakarta (ANTARA) - Kejaksaan Agung (Kejagung) terus menggeledah beberapa tempat dalam pengembangan kasus dugaan tindak pidana korupsi tata kelola program Makan Bergizi Gratis (MBG) tahun 2025–2026 pada Badan Gizi Nasional (BGN). “Kalau perkembangan, kita tetap sampai saat ini masih ada melakukan penggeledahan, masih berlanjut di beberapa tempat.",negatif,0.8476
bd5e86b122eb,Detik,2026-06-06,https://www.detik.com/jabar/berita/d-8519847/fakta-rumah-mewah-sewaan-dadan-eks-bos-bgn-di-sentul-city,Fakta Rumah Mewah Sewaan Dadan Eks Bos BGN di Sentul City,"Fakta Rumah Mewah Sewaan Dadan Eks Bos BGN di Sentul City. Skandal dugaan korupsi tata kelola program Makan Bergizi Gratis (MBG) hingga kini masih menjadi sorotan. Di tengah proses penyidikan, kehidupan pribadi mantan Kepala Badan Gizi Nasional (BGN), Dadan Hindayana pun tak luput dari perhatian.",negatif,0.848
acf2d2e1f1a6,Detik,2026-05-24,https://www.detik.com/kalimantan/bisnis/d-8502855/anggaran-mbg-dipangkas-bgn-pastikan-biaya-bahan-baku-tak-terdampak,"Anggaran MBG Dipangkas, BGN Pastikan Biaya Bahan Baku Tak Terdampak","Anggaran MBG Dipangkas, BGN Pastikan Biaya Bahan Baku Tak Terdampak. Pemerintah melalui Kementerian Keuangan melakukan penghematan terhadap anggaran Makan Bergizi Gratis (MBG). Anggaran ditekan dari yang semula Rp 335 triliun untuk satu tahun menjadi Rp 268 triliun saja, atau berkurang Rp 67 triliun.",negatif,0.85
05340627c3cb,Tempo,2026-04-06,https://www.tempo.co/kolom/mbg-dan-pertaruhan-politik-anggaran-2126815,Makan Gratis dan Pertaruhan Politik Anggaran,"Makan Gratis dan Pertaruhan Politik Anggaran. TAHUN 2026 menjadi momen pertaruhan politik yang berat bagi Presiden Prabowo Subianto. Di tengah melonjaknya harga minyak dunia akibat perang Iran dengan Israel yang dibantu Amerika Serikat, Prabowo akan mempertahankan proyek makan bergizi gratis atau MBG.",negatif,0.851
8d0207fb7d5a,Detik,2026-06-04,https://www.detik.com/jabar/berita/d-8517990/kenapa-vendor-motor-listrik-rp-1-triliun-bgn-bisa-lolos-ini-kata-kejagung,Kenapa Vendor Motor Listrik Rp 1 Triliun BGN Bisa Lolos? Ini Kata Kejagung,"Kenapa Vendor Motor Listrik Rp 1 Triliun BGN Bisa Lolos? Ini Kata Kejagung. Kejaksaan Agung mengatakan mantan Kepala Badan Gizi Nasional (BGN) Dadan Hindayana dengan dua eks wakil lainnya, yakni Sony Sanjaya dan Lodewyk Pusung, melakukan intervensi dalam pengadaan barang di program Makan Bergizi Gratis (MBG). Salah satunya adalah proyek pengadaan motor listrik senilai Rp 1 triliun yang dimenangkan oleh vendor yang tidak memenuhi syarat.",netral,0.852
3c349eb27a67,Antara,2026-06-05,https://www.antaranews.com/berita/5594863/kpk-inventarisasi-kebutuhan-untuk-tindak-lanjuti-pernyataan-presiden,KPK inventarisasi kebutuhan untuk tindak lanjuti pernyataan Presiden,"KPK inventarisasi kebutuhan untuk tindak lanjuti pernyataan Presiden. Jakarta (ANTARA) - Komisi Pemberantasan Korupsi (KPK) memutuskan akan menginventarisasi kebutuhan kelembagaan untuk menindaklanjuti pernyataan Presiden Prabowo Subianto dalam acara Konsolidasi Nasional Program Makan Bergizi Gratis (MBG) yang digelar di Kabupaten Bogor, Jawa Barat, 3 Juni 2026. “Bagaimana dengan KPK sendiri merespons apa yang sudah diperintahkan oleh panglima hukum, oleh Bapak Presiden?",positif,0.8535
c05212fa7e1e,Antara,2026-06-01,https://www.antaranews.com/berita/5589607/bgn-instruksikan-sppg-belanja-telur-ayam-langsung-ke-peternak,BGN instruksikan SPPG belanja telur ayam langsung ke peternak,"BGN instruksikan SPPG belanja telur ayam langsung ke peternak. Magetan (ANTARA) - Badan Gizi Nasional (BGN) menginstruksikan Satuan Pelayanan Pemenuhan Gizi (SPPG), khususnya yang ada di Kabupaten Magetan, Jawa Timur untuk membeli telur ayam ras langsung ke peternak guna mendongkrak harga jual telur yang anjlok. ""Mulai hari ini, saya instruksikan seluruh SPPG, khususnya di Magetan, untuk membeli telur ayam langsung ke peternak.",positif,0.8536
d811d5a2496f,Antara,2026-05-27,https://www.antaranews.com/berita/5584396/banjir-masih-merendam-wilayah-kat-gorontalo-utara,Banjir masih merendam wilayah KAT Gorontalo Utara,"Banjir masih merendam wilayah KAT Gorontalo Utara. Saya memilih menginap di lokasi banjir agar pergerakan perangkat daerah serta bantuan kedaruratan dapat cepat dilakukan... Gorontalo (ANTARA) - Banjir masih merendam wilayah Komunitas Adat Terpencil (KAT) Didingga di Desa Didingga, Kecamatan Biau, Gorontalo Utara, Provinsi Gorontalo, Rabu.",negatif,0.8539
53fee40c83ff,Detik,2026-06-04,https://www.detik.com/jateng/berita/d-8517183/polisi-sebut-mobil-mbg-tabrak-rumah-di-pati-gegara-sandal-nyangkut,Polisi Sebut Mobil MBG Tabrak Rumah di Pati gegara Sandal Nyangkut,"Polisi Sebut Mobil MBG Tabrak Rumah di Pati gegara Sandal Nyangkut. Mobil memuat makan bergizi gratis atau MBG mengalami kecelakaan hingga masuk ke dalam rumah warga Desa Sundoluhur Kecamatan Kayen, Kabupaten Pati. Polisi mengungkapkan kecelakaan tunggal itu karena sandal sopir menyangkut di pedal gas mobil.",negatif,0.8539
6b477e1313c3,Detik,2026-06-03,https://www.detik.com/bali/hukum-dan-kriminal/d-8516595/modus-culas-dadan-hindayana-cs-dalam-kasus-korupsi-mbg,Modus Culas Dadan Hindayana Cs dalam Kasus Korupsi MBG,"Modus Culas Dadan Hindayana Cs dalam Kasus Korupsi MBG. Kejaksaan Agung (Kejagung) menetapkan Eks Kepala Badan Gizi Nasional (BGN) Dadan Hindayana serta dua eks Wakil Kepala BGN, Sony Sonjaya dan Lodewyk Pusung, sebagai tersangka dugaan korupsi tata kelola program Makan Bergizi Gratis (MBG). Ketiganya diduga mengatur proses verifikasi pembentukan yayasan Satuan Pelayanan Pemenuhan Gizi (SPPG) dengan modus culas.",negatif,0.8539
3e934ee0ac37,Antara,2026-06-01,https://www.antaranews.com/berita/5589901/kemenbud-hari-pancasila-jadi-landasan-hadapi-tantangan-global,Kemenbud: Hari Pancasila jadi landasan hadapi tantangan global,"Kemenbud: Hari Pancasila jadi landasan hadapi tantangan global. Jakarta (ANTARA) - Kementerian Kebudayaan memperingati Hari Lahir Pancasila 2026, dengan mengedepankan peran Pancasila sebagai landasan persatuan bangsa sekaligus pedoman dalam menghadapi berbagai tantangan global yang terus berkembang. Menteri Kebudayaan RI, Fadli Zon mengatakan bahwa Indonesia telah melewati berbagai ujian sejarah, kolonialisme, konflik ideologi, krisis ekonomi, hingga tantangan geopolitik dan perubahan global yang semakin kompleks.",netral,0.8543
e96ddcb34630,CNN Indonesia,2026-06-04,https://www.cnnindonesia.com/otomotif/20260604111630-603-1365256/pengadaan-motor-listrik-bgn-dadan-ternyata-mark-up-harga,Pengadaan Motor Listrik BGN Dadan Ternyata Mark Up Harga,Pengadaan Motor Listrik BGN Dadan Ternyata Mark Up Harga. Pengadaan Motor Listrik BGN Dadan Ternyata Mark Up Harga Pengadaan motor listrik bakal kebutuhan Badan Gizi Nasional (BGN) terbukti hasil proyek mark up yang dilakukan Dadan Hindayana sebagai mantan pimpinan lembaga yang kini telah ditetapkan sebagai tersangka oleh Kejaksaan Agung (Kejagung). Dadan dan tersangka lain yaitu eks Wakil Kepala BGN Lodewyk Pusung dan Sony Sonjaya terbukti melakukan penggelembungan dana dalam pengadaan motor listrik MBG.,negatif,0.8547
eb0de2b0d56d,Antara,2026-05-29,https://www.antaranews.com/berita/5586331/ahli-gizi-penekanan-mbg-3b-langkah-strategis-cegah-stunting,Ahli Gizi: Penekanan MBG 3B langkah strategis cegah stunting,Ahli Gizi: Penekanan MBG 3B langkah strategis cegah stunting. Jakarta (ANTARA) - Wakil Dekan II Fakultas Ilmu Kesehatan Universitas Muhammadiyah Prof. Dr.,positif,0.8551
f7fdaee3ee7e,Detik,2026-06-05,https://www.detik.com/jabar/berita/d-8518253/7-fakta-mafia-titik-dapur-mbg-di-cianjur,7 Fakta Mafia Titik Dapur MBG di Cianjur,"7 Fakta Mafia Titik Dapur MBG di Cianjur. Penyelenggaraan program Makan Bergizi Gratis (MBG) di Kabupaten Cianjur, Jawa Barat, dinodai oleh maraknya praktik mafia. Sejumlah oknum tak bertanggung jawab nekat memperjualbelikan 'titik dapur' atau SPPG dengan nilai kerugian korban mencapai miliaran rupiah.",negatif,0.8555
eba5b585f22f,Antara,2026-06-02,https://www.antaranews.com/berita/5591036/di-smpn-111-jakarta-prabowo-santap-mbg-bersama-para-siswa,"Di SMPN 111 Jakarta, Prabowo santap MBG bersama para siswa","Di SMPN 111 Jakarta, Prabowo santap MBG bersama para siswa. Jakarta (ANTARA) - Presiden Prabowo Subianto turut menyantap makanan bergizi gratis (MBG) yang disajikan dalam ompreng bersama para siswa dan siswi SMPN 111 Jakarta di Kemanggisan, Kecamatan Palmerah, Jakarta, Selasa. Presiden Prabowo mengecek langsung distribusi MBG ke para siswa, setelah makanan itu dimasak dan dipersiapkan di dapur yang dikelola oleh Satuan Pelayanan Pemenuhan Gizi (SPPG) Palmerah.",netral,0.8556
b4f1d462c093,Antara,2026-06-01,https://www.antaranews.com/berita/5589736/bgn-ingatkan-pengelola-sppg-tentang-syarat-standar-operasional,BGN ingatkan pengelola SPPG tentang syarat standar operasional,"BGN ingatkan pengelola SPPG tentang syarat standar operasional. Jika ada SPPG yang mitranya kurang dari 15, kami siap melakukan penangguhan atau suspend sementara. Kepala SPPG harus memenuhi standar tersebut Magetan (ANTARA) - Badan Gizi Nasional (BGN) mengingatkan pengelola Satuan Pelayanan Pemenuhan Gizi (SPPG) tentang syarat standar operasional yang harus dipenuhi guna kelancaran Program Makan Bergizi Gratis (MBG) di daerah.",netral,0.8571
f88e7cc022a8,Tempo,2026-04-05,https://www.tempo.co/wawancara/mbg-naik-kelas-dalam-program-pendidikan-2126585,"Kata Abdul Mu'ti, Siswa Hadir di Sekolah karena Ada MBG","Kata Abdul Mu'ti, Siswa Hadir di Sekolah karena Ada MBG. MENJADI Menteri Pendidikan Dasar dan Menengah sejak 21 Oktober 2024, Abdul Mu’ti nyaris tak pernah tinggal di rumah dinasnya di Menteng, Jakarta Pusat. Ia memilih bolak-balik dari rumahnya di Pondok Cabe, Tangerang Selatan, Banten, ke kantornya di Jalan Jenderal Sudirman, Jakarta.",netral,0.8572
750735f7a812,Republika,2026-06-03,https://news.republika.co.id/berita/tg2223409/kejagung-ungkap-dadan-terafiliasi-yayasanyayasan-mbg-yang-dapat-insentif-miliaran-rupiah-tiap-hari,Kejagung Ungkap Dadan Terafiliasi Yayasan-Yayasan MBG yang Dapat Insentif Miliaran Rupiah Tiap Hari |Republika Online,"Kejagung Ungkap Dadan Terafiliasi Yayasan-Yayasan MBG yang Dapat Insentif Miliaran Rupiah Tiap Hari |Republika Online. REPUBLIKA.CO.ID, JAKARTA -- Kejaksaan Agung (Kejagung) pada Rabu (3/6/2025) resmi menetapkan status tersangka dan menahan mantan Kepala Badan Gizi Nasional (BGN) Dadan Hindayana dan dua wakil kepala yakni Sony Sonjaya dan Lodewyk Pusung. Dalam keterangan persnya, Direktur Penyidikan Kejagung, Syarief Sulaeman Nahdi, menerangkan modus korupsi yang dilakukan oleh tersangka.",negatif,0.8574
2b4a7d49137e,Suara,2026-06-04,https://www.suara.com/otomotif/2026/06/04/083505/intip-isi-garasi-dadan-hindayana-eks-kepala-bgn-yang-jadi-tersangka-korupsi-mbg,"Intip Isi Garasi Dadan Hindayana, Eks Kepala BGN yang Jadi Tersangka Korupsi MBG","Intip Isi Garasi Dadan Hindayana, Eks Kepala BGN yang Jadi Tersangka Korupsi MBG. - Total aset LHKPN dan koleksi mobil Dadan Hindayana mencapai miliaran rupiah. - Tiga unit SUV mewah mengisi daftar koleksi mobil Dadan Hindayana.",negatif,0.8574
3bee8e8dd0f7,Detik,2026-05-21,https://www.detik.com/jogja/jogja-kerta/d-8498719/kampus-diminta-urus-mbg-uad-punya-riset-kesehatan-pangan-gizi,"Kampus Diminta Urus MBG, UAD Punya Riset Kesehatan Pangan-Gizi","Kampus Diminta Urus MBG, UAD Punya Riset Kesehatan Pangan-Gizi. Menteri Pendidikan Tinggi, Sains, dan Teknologi (Mendiktisaintek), Brian Yuliarto, mengharuskan kampus terlibat aktif dalam pengelolaan Satuan Pelayanan Pemenuhan Gizi (SPPG) untuk proyek Makan Bergizi Gratis (MBG) di perguruan tinggi. Menanggapi itu, Rektor Universitas Ahmad Dahlan (UAD), Prof.",netral,0.8579
1920c262b49e,Suara,2026-06-04,https://www.suara.com/lifestyle/2026/06/04/114120/lebih-kaya-dari-dadan-hindayana-intip-aset-lodewyk-pusung-eks-wakil-kepala-bgn,"Lebih Kaya dari Dadan Hindayana, Intip Aset Lodewyk Pusung Eks Wakil Kepala BGN","Lebih Kaya dari Dadan Hindayana, Intip Aset Lodewyk Pusung Eks Wakil Kepala BGN. - Kejagung menyoroti harta kekayaan Lodewyk Pusung terkait korupsi program MBG. - Total harta kekayaan Lodewyk Pusung mencapai Rp60,54 miliar tanpa utang.",netral,0.8588
c1262efb0e56,Detik,2026-06-04,https://www.detik.com/jabar/berita/d-8518130/jabar-hari-ini-aksi-tipu-tipu-titik-dapur-mbg-di-cianjur,Jabar Hari Ini: Aksi Tipu-tipu Titik Dapur MBG di Cianjur,"Jabar Hari Ini: Aksi Tipu-tipu Titik Dapur MBG di Cianjur. Berbagai peristiwa menarik terjadi di Jawa Barat hari ini Kamis (4/6/2026) beberapa diantaranya memantik perhatian pembaca detikJabar. Kabar soal jual beli titik MBG yang rugikan miliaran rupiah di Cianjur, pria Tasikmalaya ditemukan tak bernyawa di dalam sumur hingga kecelakaan maut di Cicalengka.",negatif,0.8596
f434e9a88b10,Detik,2026-06-03,https://health.detik.com/berita-detikhealth/d-8515383/alasan-prabowo-copot-dadan-dari-kepala-bgn-singgung-soal-kualitas-makanan,"Alasan Prabowo Copot Dadan dari Kepala BGN, Singgung soal Kualitas Makanan","Alasan Prabowo Copot Dadan dari Kepala BGN, Singgung soal Kualitas Makanan. Presiden Prabowo Subianto resmi mengganti jajaran pimpinan Badan Gizi Nasional (BGN) setelah melakukan evaluasi selama hampir satu setengah tahun pelaksanaan Program Makan Bergizi Gratis (MBG). Salah satu alasan yang disorot adalah persoalan kualitas makanan dalam program tersebut.",negatif,0.8596
ef2fec247036,Detik,2026-05-31,https://health.detik.com/berita-detikhealth/d-8512309/ramai-calo-jual-titik-lokasi-dapur-mbg-korban-rugi-ratusan-juta-bgn-bilang-gini,"Ramai Calo Jual Titik Lokasi Dapur MBG-Korban Rugi Ratusan Juta, BGN Bilang Gini","Ramai Calo Jual Titik Lokasi Dapur MBG-Korban Rugi Ratusan Juta, BGN Bilang Gini. Badan Gizi Nasional (BGN) buka suara terkait kasus dugaan penipuan berkedok pembangunan dapur Program Makan Bergizi Gratis (MBG) yang terjadi di Lombok Timur, Nusa Tenggara Barat (NTB). Kasus ini mencuat setelah korban mengaku diminta menyerahkan uang dengan iming-iming mendapatkan titik lokasi dan operasional dapur MBG.",negatif,0.8598
